datetime,outlier,storm_area,storm_centroid_x,storm_centroid_y,storm_id
2025-09-13 16:55:00,True,7.15054,1.19444,103.654,109_20250913
2025-09-13 17:00:00,True,6.39785,1.02627,103.718,109_20250913
2025-09-13 17:05:00,True,3.3871,1.00525,103.805,109_20250913
2025-09-13 17:15:00,True,5.64516,0.826574,104.009,109_20250913
2025-09-13 17:20:00,True,9.03226,0.784532,104.079,109_20250913
2025-09-13 17:25:00,True,1.88172,0.805553,104.224,109_20250913
2025-09-13 17:30:00,True,2.25806,0.774022,104.276,109_20250913
2025-09-15 17:50:00,False,690.968,1.82507,103.834,109_20250915
2025-09-17 12:00:00,False,1.88172,1.94069,103.834,109_20250917
2025-09-17 12:05:00,False,1.88172,1.86712,103.875,109_20250917
2025-09-19 23:10:00,False,35.7527,0.753001,103.34,109_20250919
2025-09-28 04:15:00,False,1.50538,1.41516,103.701,109_20250927
2025-09-28 04:20:00,False,9.4086,1.26802,103.73,109_20250927
2025-09-28 19:45:00,False,1.50538,0.963211,104.142,109_20250928
2025-10-01 22:25:00,False,3.3871,0.94219,104.392,109_20251001
2025-10-03 05:45:00,False,11.2903,1.6569,103.212,109_20251002
2025-10-03 05:55:00,False,1.12903,1.70946,103.241,109_20251002
2025-10-03 17:10:00,False,41.7742,1.43618,103.799,109_20251003
2025-10-04 10:40:00,False,173.118,0.795043,104.195,109_20251004
2025-10-06 20:25:00,False,132.097,0.816064,103.939,109_20251006
2025-10-07 15:10:00,False,0.752688,1.38363,103.84,109_20251007
2025-10-09 18:10:00,False,1.50538,1.41516,103.451,109_20251009
2025-10-12 18:15:00,False,33.4946,1.1524,103.509,109_20251012
2025-10-15 04:00:00,False,1.88172,1.69895,103.456,109_20251014
2025-10-15 04:05:00,False,4.13978,1.71997,103.427,109_20251014
2025-10-15 04:15:00,False,6.02151,1.68844,103.433,109_20251014
2025-10-15 04:20:00,False,1.12903,1.7515,103.439,109_20251014
2025-10-15 20:55:00,False,6.77419,1.14189,103.805,109_20251015
2025-10-15 21:05:00,False,1.12903,1.18393,103.817,109_20251015
2025-10-18 13:35:00,False,5.64516,1.11036,103.613,109_20251018
2025-10-18 13:45:00,False,4.51613,1.09985,103.666,109_20251018
2025-10-18 13:50:00,False,0.752688,1.26802,103.677,109_20251018
2025-10-19 14:40:00,False,6.77419,0.868617,103.666,109_20251019
2025-10-20 23:05:00,False,19.9462,0.805553,103.881,109_20251020
2025-10-22 10:50:00,False,9.4086,1.68844,103.549,109_20251022
2025-10-22 10:55:00,False,13.5484,1.71997,103.532,109_20251022
2025-10-22 11:00:00,False,13.9247,1.82507,103.602,109_20251022
2025-10-22 11:05:00,False,12.043,1.82507,103.625,109_20251022
2025-10-25 06:25:00,False,13.9247,1.54129,103.509,109_20251024
2025-10-27 13:05:00,False,0.752688,1.20495,104.038,109_20251027
2025-10-27 13:10:00,False,1.88172,1.22597,104.003,109_20251027
2025-09-01 19:35:00,False,849.409,1.46772,104.084,1090_20250901
2025-09-07 19:20:00,False,0.752688,1.96171,104.427,1090_20250907
2025-09-07 19:30:00,False,9.78495,1.86712,104.387,1090_20250907
2025-09-01 19:35:00,False,378.978,1.23648,103.445,1091_20250901
2025-09-07 19:20:00,False,0.752688,1.9512,104.358,1091_20250907
2025-09-07 19:30:00,False,0.752688,1.96171,104.369,1091_20250907
2025-09-07 19:35:00,False,1.88172,1.88814,104.352,1091_20250907
2025-09-07 19:40:00,False,1.50538,1.83558,104.323,1091_20250907
2025-09-01 19:35:00,False,40.6452,1.14189,104.003,1092_20250901
2025-09-07 19:20:00,False,0.752688,1.9512,103.294,1092_20250907
2025-09-01 19:35:00,False,1.88172,1.03678,103.538,1093_20250901
2025-09-01 19:40:00,False,0.752688,1.19444,103.549,1093_20250901
2025-09-07 19:20:00,False,0.752688,1.93018,103.224,1093_20250907
2025-09-07 19:30:00,False,1.12903,1.79354,103.201,1093_20250907
2025-09-01 19:35:00,False,7.90323,0.816064,103.811,1094_20250901
2025-09-07 19:20:00,False,8.65591,1.94069,103.497,1094_20250907
2025-09-07 19:30:00,False,5.26882,1.9512,103.509,1094_20250907
2025-09-07 19:35:00,False,1.12903,1.76201,103.544,1094_20250907
2025-09-01 19:35:00,False,4.51613,0.795043,104.102,1095_20250901
2025-09-07 19:20:00,False,1.12903,1.90916,103.596,1095_20250907
2025-09-07 19:30:00,False,0.752688,1.96171,103.695,1095_20250907
2025-09-07 19:35:00,False,0.752688,1.97222,103.834,1095_20250907
2025-09-01 19:35:00,False,104.624,0.805553,104.369,1096_20250901
2025-09-01 19:45:00,False,97.8495,0.805553,104.358,1096_20250901
2025-09-01 19:50:00,False,91.4516,0.805553,104.387,1096_20250901
2025-09-07 19:20:00,False,0.752688,1.89865,103.305,1096_20250907
2025-09-07 19:30:00,False,3.3871,1.84609,103.288,1096_20250907
2025-09-07 19:35:00,False,9.78495,1.79354,103.282,1096_20250907
2025-09-07 19:40:00,False,21.0753,1.80405,103.259,1096_20250907
2025-09-07 19:45:00,False,33.4946,1.7515,103.276,1096_20250907
2025-09-01 19:35:00,False,577.688,0.910659,103.555,1097_20250901
2025-09-07 19:20:00,False,3.01075,1.89865,103.84,1097_20250907
2025-09-07 19:30:00,False,2.63441,1.88814,103.805,1097_20250907
2025-09-07 19:40:00,False,0.752688,1.81456,103.765,1097_20250907
2025-09-07 19:45:00,False,0.752688,1.74099,103.753,1097_20250907
2025-09-07 19:50:00,False,3.76344,1.70946,103.811,1097_20250907
2025-09-07 19:55:00,False,1.88172,1.70946,103.735,1097_20250907
2025-09-01 19:35:00,False,308.602,0.847596,103.294,1098_20250901
2025-09-07 19:20:00,False,3.76344,1.87763,103.497,1098_20250907
2025-09-07 19:30:00,False,6.77419,1.83558,103.532,1098_20250907
2025-09-07 19:35:00,False,11.2903,1.71997,103.567,1098_20250907
2025-09-07 19:40:00,False,12.043,1.69895,103.608,1098_20250907
2025-09-01 19:40:00,False,0.752688,1.91967,103.346,1099_20250901
2025-09-07 19:20:00,False,1.12903,1.84609,104.422,1099_20250907
2025-09-07 19:30:00,False,3.01075,1.8566,104.433,1099_20250907
2025-08-01 20:55:00,False,8.65591,1.82507,104.189,11_20250801
2025-08-01 21:00:00,False,16.1828,1.80405,104.183,11_20250801
2025-08-02 12:45:00,False,8.27957,1.41516,103.212,11_20250802
2025-08-03 16:35:00,False,1.12903,1.24699,103.224,11_20250803
2025-08-04 14:30:00,False,142.258,1.37312,104.41,11_20250804
2025-08-05 08:05:00,False,5.26882,1.56231,103.195,11_20250805
2025-08-05 08:15:00,False,5.26882,1.57282,103.294,11_20250805
2025-08-05 08:25:00,False,3.3871,1.69895,103.317,11_20250805
2025-08-06 22:45:00,False,31.2366,1.45721,104.212,11_20250806
2025-08-08 23:40:00,False,1.12903,0.900148,104.265,11_20250808
2025-08-08 23:45:00,False,2.25806,0.774022,104.23,11_20250808
2025-08-09 22:55:00,False,22.5806,1.06832,103.683,11_20250809
2025-08-09 23:00:00,False,28.9785,1.06832,103.683,11_20250809
2025-08-09 23:05:00,False,40.2688,1.07883,103.672,11_20250809
2025-08-09 23:10:00,False,53.8172,1.11036,103.677,11_20250809
2025-08-10 20:50:00,False,3.76344,1.96171,104.346,11_20250810
2025-08-10 20:55:00,False,3.3871,1.87763,104.422,11_20250810
2025-08-11 14:30:00,False,15.8065,1.87763,104.334,11_20250811
2025-08-11 14:40:00,False,4.13978,1.86712,104.369,11_20250811
2025-08-11 14:50:00,False,2.63441,1.89865,104.422,11_20250811
2025-08-13 02:45:00,False,50.4301,1.83558,104.247,11_20250812
2025-08-13 08:45:00,False,3.01075,1.00525,103.195,11_20250813
2025-08-13 08:55:00,False,1.50538,1.08934,103.247,11_20250813
2025-08-14 20:05:00,False,3.01075,1.13138,104.445,11_20250814
2025-08-15 13:10:00,False,3.3871,1.16291,103.201,11_20250815
2025-08-15 13:20:00,False,0.752688,1.11036,103.218,11_20250815
2025-08-15 13:25:00,False,0.752688,1.09985,103.265,11_20250815
2025-08-17 22:00:00,False,8.65591,1.84609,104.044,11_20250817
2025-08-17 22:05:00,False,1.12903,1.9512,104.113,11_20250817
2025-08-18 18:40:00,False,1.12903,1.53078,103.317,11_20250818
2025-08-19 20:15:00,False,0.752688,0.93168,103.898,11_20250819
2025-08-21 22:05:00,False,0.752688,1.02627,103.398,11_20250821
2025-08-23 14:15:00,False,42.1505,1.7515,103.334,11_20250823
2025-08-24 14:35:00,False,263.817,1.3521,103.596,11_20250824
2025-08-26 13:55:00,False,20.3226,0.879127,103.858,11_20250826
2025-08-26 14:00:00,False,24.8387,0.826574,103.881,11_20250826
2025-08-28 20:55:00,False,50.8064,1.05781,103.352,11_20250828
2025-08-30 09:40:00,False,1.12903,1.22597,103.381,11_20250830
2025-08-31 21:25:00,False,82.7957,1.3521,104.422,11_20250831
2025-09-01 15:10:00,False,3.76344,1.12087,103.253,11_20250901
2025-09-01 15:20:00,False,1.12903,1.00525,103.34,11_20250901
2025-09-01 15:25:00,False,8.65591,1.03678,103.433,11_20250901
2025-09-01 15:35:00,False,8.27957,0.973722,103.579,11_20250901
2025-09-02 14:30:00,False,3.01075,1.11036,103.596,11_20250902
2025-09-02 14:35:00,False,1.50538,1.11036,103.619,11_20250902
2025-09-04 03:50:00,False,16.5591,0.74249,103.945,11_20250903
2025-09-04 14:50:00,False,50.8064,1.33108,103.509,11_20250904
2025-09-05 15:45:00,False,10.1613,1.31006,103.195,11_20250905
2025-09-05 15:50:00,False,13.5484,1.25751,103.201,11_20250905
2025-09-07 13:10:00,False,63.6021,1.11036,103.544,11_20250907
2025-09-09 03:45:00,False,18.8172,0.994743,103.677,11_20250908
2025-09-09 03:50:00,False,15.8065,0.93168,103.695,11_20250908
2025-09-09 03:55:00,False,22.5806,0.868617,103.718,11_20250908
2025-09-09 04:05:00,False,25.2151,0.763511,103.741,11_20250908
2025-09-09 16:20:00,False,93.7097,1.83558,104.392,11_20250909
2025-09-10 22:50:00,False,68.1183,0.847596,103.782,11_20250910
2025-09-11 19:10:00,False,14.3011,1.64639,103.375,11_20250911
2025-09-11 19:15:00,False,3.76344,1.62537,103.422,11_20250911
2025-09-12 14:30:00,False,1.50538,1.47823,104.334,11_20250912
2025-09-12 14:40:00,False,1.88172,1.49925,104.346,11_20250912
2025-09-13 16:25:00,False,3.3871,1.6569,103.427,11_20250913
2025-09-13 16:35:00,False,0.752688,1.53078,103.486,11_20250913
2025-09-13 16:45:00,False,0.752688,1.34159,103.486,11_20250913
2025-09-15 14:45:00,False,29.3548,1.79354,103.916,11_20250915
2025-09-15 14:50:00,False,30.8602,1.94069,103.869,11_20250915
2025-09-16 22:00:00,False,1.12903,1.79354,104.137,11_20250916
2025-09-17 10:55:00,False,99.7312,1.11036,103.259,11_20250917
2025-09-19 19:35:00,False,24.8387,1.88814,104.154,11_20250919
2025-09-20 19:05:00,False,31.6129,1.02627,104.363,11_20250920
2025-09-21 21:50:00,False,21.4516,0.910659,103.613,11_20250921
2025-09-22 20:50:00,False,47.4194,1.61486,103.799,11_20250922
2025-09-24 20:05:00,False,16.5591,1.00525,103.584,11_20250924
2025-09-26 21:30:00,False,1.88172,1.90916,104.363,11_20250926
2025-09-26 21:40:00,False,6.39785,1.78303,104.387,11_20250926
2025-09-27 21:30:00,False,0.752688,1.59384,104.323,11_20250927
2025-09-28 17:50:00,False,42.5269,1.80405,103.608,11_20250928
2025-09-30 22:25:00,False,2.63441,1.96171,104.247,11_20250930
2025-09-30 22:30:00,False,1.50538,1.89865,104.253,11_20250930
2025-09-30 22:35:00,False,1.50538,1.90916,104.317,11_20250930
2025-09-30 22:45:00,False,4.13978,1.78303,104.323,11_20250930
2025-10-01 18:30:00,False,30.4839,1.91967,104.009,11_20251001
2025-10-02 22:00:00,False,59.8387,0.795043,104.416,11_20251002
2025-10-02 22:05:00,False,61.7204,0.826574,104.404,11_20251002
2025-10-03 14:55:00,False,4.51613,1.05781,103.346,11_20251003
2025-10-03 15:00:00,False,0.752688,1.09985,103.311,11_20251003
2025-10-04 09:05:00,False,144.892,1.48874,103.363,11_20251004
2025-10-05 23:35:00,False,22.2043,1.90916,103.962,11_20251005
2025-10-05 23:40:00,False,35.3763,1.89865,103.951,11_20251005
2025-10-06 19:15:00,False,3.01075,1.93018,104.195,11_20251006
2025-10-06 19:25:00,False,0.752688,1.83558,104.177,11_20251006
2025-10-07 13:00:00,False,6.39785,1.5518,103.852,11_20251007
2025-10-08 16:25:00,False,2.63441,1.7515,103.962,11_20251008
2025-10-09 17:20:00,False,19.1935,1.22597,103.201,11_20251009
2025-10-11 17:05:00,False,0.752688,1.6569,103.718,11_20251011
2025-10-11 17:10:00,False,1.50538,1.71997,103.66,11_20251011
2025-10-12 16:45:00,False,6.77419,0.74249,103.375,11_20251012
2025-10-14 01:00:00,False,57.957,0.879127,103.654,11_20251013
2025-10-14 19:45:00,False,3.01075,0.889638,104.445,11_20251014
2025-10-14 19:50:00,False,9.4086,0.910659,104.422,11_20251014
2025-10-15 10:45:00,False,65.4839,1.91967,103.625,11_20251015
2025-10-15 10:50:00,False,67.7419,1.93018,103.584,11_20251015
2025-10-15 10:55:00,False,73.0107,1.91967,103.544,11_20251015
2025-10-16 21:15:00,False,0.752688,0.753001,103.811,11_20251016
2025-10-16 21:20:00,False,2.63441,0.73198,103.858,11_20251016
2025-10-17 20:25:00,False,12.7957,1.06832,103.985,11_20251017
2025-10-17 20:30:00,False,4.51613,1.03678,103.997,11_20251017
2025-10-17 20:35:00,False,2.25806,1.08934,104.102,11_20251017
2025-10-18 12:10:00,False,95.2151,1.8566,103.329,11_20251018
2025-10-19 13:55:00,False,4.89247,1.59384,103.549,11_20251019
2025-10-20 12:10:00,False,132.473,1.71997,103.247,11_20251020
2025-10-22 10:20:00,False,98.6021,0.889638,103.334,11_20251022
2025-10-24 16:15:00,False,18.8172,1.94069,103.544,11_20251024
2025-10-24 16:20:00,False,22.957,1.94069,103.573,11_20251024
2025-10-24 16:30:00,False,29.3548,1.9512,103.689,11_20251024
2025-10-27 11:20:00,False,2.25806,1.02627,103.195,11_20251027
2025-10-28 19:20:00,False,1.50538,1.79354,103.579,11_20251028
2025-10-29 14:00:00,False,299.194,1.80405,103.794,11_20251029
2025-10-29 14:05:00,False,302.204,1.7515,103.701,11_20251029
2025-08-02 14:55:00,False,1.88172,1.17342,103.927,110_20250802
2025-08-02 15:00:00,False,13.172,1.17342,103.904,110_20250802
2025-08-03 18:55:00,False,1.50538,1.19444,103.439,110_20250803
2025-08-03 19:05:00,False,3.3871,1.11036,103.503,110_20250803
2025-08-04 15:40:00,False,39.5161,0.868617,104.34,110_20250804
2025-08-04 15:45:00,False,31.9892,0.889638,104.363,110_20250804
2025-08-04 15:55:00,False,4.51613,0.868617,104.404,110_20250804
2025-08-05 08:55:00,False,1.12903,1.70946,103.439,110_20250805
2025-08-05 09:05:00,False,7.90323,1.54129,103.427,110_20250805
2025-08-05 09:10:00,False,0.752688,1.49925,103.404,110_20250805
2025-08-10 21:50:00,False,469.677,0.889638,103.922,110_20250810
2025-08-11 16:15:00,False,28.6021,1.70946,103.259,110_20250811
2025-08-13 09:35:00,False,5.26882,1.70946,103.352,110_20250813
2025-08-13 09:45:00,False,1.88172,1.63588,103.311,110_20250813
2025-08-13 09:50:00,False,0.752688,1.58333,103.294,110_20250813
2025-08-15 14:25:00,False,1.50538,1.90916,103.852,110_20250815
2025-08-18 04:05:00,False,0.752688,1.86712,103.811,110_20250817
2025-08-18 20:35:00,False,3.01075,1.71997,104.317,110_20250818
2025-08-18 20:40:00,False,0.752688,1.6569,104.329,110_20250818
2025-08-19 22:30:00,False,7.15054,1.03678,103.73,110_20250819
2025-08-23 15:15:00,False,2.25806,0.868617,103.898,110_20250823
2025-08-23 15:20:00,False,2.25806,0.753001,103.887,110_20250823
2025-08-24 15:35:00,False,7.52688,0.74249,103.439,110_20250824
2025-08-28 23:10:00,False,108.387,1.61486,104.235,110_20250828
2025-08-30 10:35:00,False,1.12903,1.7515,104.212,110_20250830
2025-08-30 10:40:00,False,1.50538,1.66742,104.276,110_20250830
2025-08-30 10:45:00,False,8.65591,1.57282,104.323,110_20250830
2025-08-30 10:55:00,False,12.7957,1.54129,104.433,110_20250830
2025-08-30 11:00:00,False,12.4194,1.46772,104.41,110_20250830
2025-09-01 15:50:00,False,13.5484,1.01576,103.619,110_20250901
2025-09-01 15:55:00,False,23.7097,1.02627,103.631,110_20250901
2025-09-02 15:50:00,False,539.301,1.77252,104.113,110_20250902
2025-09-04 18:15:00,False,1152.37,1.42567,103.288,110_20250904
2025-09-04 18:20:00,False,1161.77,1.56231,103.294,110_20250904
2025-09-05 17:05:00,False,8.65591,0.93168,103.375,110_20250905
2025-09-07 14:25:00,False,16.9355,1.87763,103.898,110_20250907
2025-09-07 14:30:00,False,21.828,1.80405,103.887,110_20250907
2025-09-09 17:55:00,False,3.3871,0.753001,104.154,110_20250909
2025-09-09 18:00:00,False,13.5484,0.763511,104.119,110_20250909
2025-09-11 20:50:00,False,45.1613,1.81456,103.834,110_20250911
2025-09-11 20:55:00,False,41.7742,1.84609,103.823,110_20250911
2025-09-11 21:05:00,False,30.1075,1.8566,103.898,110_20250911
2025-09-11 21:10:00,False,22.5806,1.91967,103.881,110_20250911
2025-09-11 21:15:00,False,20.3226,1.93018,103.91,110_20250911
2025-09-13 16:55:00,False,0.752688,1.17342,103.799,110_20250913
2025-09-13 17:00:00,False,0.752688,1.14189,103.77,110_20250913
2025-09-13 17:05:00,False,1.50538,1.17342,103.834,110_20250913
2025-09-13 17:10:00,False,0.752688,1.13138,103.852,110_20250913
2025-09-13 17:15:00,False,1.50538,1.19444,103.805,110_20250913
2025-09-15 17:50:00,False,27.8495,1.58333,104.044,110_20250915
2025-09-17 12:00:00,False,4.51613,1.9512,103.462,110_20250917
2025-09-19 23:15:00,False,1.50538,1.00525,103.445,110_20250919
2025-09-28 04:15:00,False,37.6344,1.25751,103.706,110_20250927
2025-09-28 19:45:00,False,12.043,0.74249,104.142,110_20250928
2025-09-28 19:50:00,False,14.3011,0.74249,104.154,110_20250928
2025-10-01 22:25:00,False,1.50538,0.94219,104.369,110_20251001
2025-10-03 05:50:00,False,77.1505,1.58333,103.259,110_20251002
2025-10-03 05:55:00,False,86.1828,1.58333,103.259,110_20251002
2025-10-03 17:10:00,False,399.301,1.27853,103.695,110_20251003
2025-10-04 10:45:00,False,5.64516,0.93168,103.916,110_20251004
2025-10-06 20:30:00,False,5.64516,1.9512,104.323,110_20251006
2025-10-07 15:30:00,False,10.914,1.93018,104.334,110_20251007
2025-10-07 15:35:00,False,14.3011,1.86712,104.34,110_20251007
2025-10-07 15:40:00,False,12.043,1.88814,104.346,110_20251007
2025-10-09 18:10:00,False,3.01075,1.27853,103.369,110_20251009
2025-10-12 18:15:00,False,0.752688,1.01576,104.055,110_20251012
2025-10-12 18:20:00,False,6.77419,1.06832,104.044,110_20251012
2025-10-12 18:25:00,False,0.752688,1.13138,104.026,110_20251012
2025-10-15 04:00:00,False,1.50538,1.6569,103.59,110_20251014
2025-10-15 20:55:00,False,73.7634,0.816064,104.049,110_20251015
2025-10-18 13:35:00,False,2.63441,0.963211,103.765,110_20251018
2025-10-18 13:40:00,False,0.752688,0.94219,103.765,110_20251018
2025-10-19 14:40:00,False,24.086,0.784532,103.311,110_20251019
2025-10-20 23:25:00,False,5.26882,0.763511,104.27,110_20251020
2025-10-22 10:50:00,False,0.752688,1.6569,103.712,110_20251022
2025-10-25 06:25:00,False,3.76344,1.52027,103.951,110_20251024
2025-10-27 13:05:00,False,891.183,1.47823,104.299,110_20251027
2025-09-01 19:40:00,False,24.4624,1.94069,103.631,1100_20250901
2025-09-07 19:20:00,False,1.88172,1.82507,103.358,1100_20250907
2025-09-07 19:30:00,False,0.752688,1.96171,103.416,1100_20250907
2025-09-01 19:40:00,False,60.5914,1.93018,104.09,1101_20250901
2025-09-07 19:20:00,False,1.88172,1.81456,103.782,1101_20250907
2025-09-07 19:30:00,False,0.752688,1.83558,103.77,1101_20250907
2025-09-07 19:35:00,False,1.12903,1.83558,103.689,1101_20250907
2025-09-07 19:45:00,False,0.752688,1.67793,103.538,1101_20250907
2025-09-07 19:50:00,False,1.88172,1.80405,103.433,1101_20250907
2025-09-07 19:55:00,False,1.50538,1.61486,103.305,1101_20250907
2025-09-01 19:40:00,False,47.7957,1.87763,103.985,1102_20250901
2025-09-07 19:20:00,False,0.752688,1.83558,103.602,1102_20250907
2025-09-01 19:40:00,False,1.50538,1.66742,103.451,1103_20250901
2025-09-01 19:45:00,False,12.7957,1.66742,103.381,1103_20250901
2025-09-01 19:50:00,False,11.2903,1.69895,103.352,1103_20250901
2025-09-01 20:00:00,False,10.5376,1.73048,103.247,1103_20250901
2025-09-07 19:20:00,False,3.3871,1.83558,103.468,1103_20250907
2025-09-07 19:30:00,False,2.25806,1.96171,103.445,1103_20250907
2025-09-01 19:40:00,False,7.90323,1.5518,103.491,1104_20250901
2025-09-07 19:20:00,False,16.1828,1.8566,103.218,1104_20250907
2025-09-07 19:30:00,False,12.043,1.66742,103.23,1104_20250907
2025-09-01 19:40:00,False,4.89247,1.47823,103.451,1105_20250901
2025-09-01 19:50:00,False,1.12903,1.54129,103.474,1105_20250901
2025-09-01 19:55:00,False,1.88172,1.56231,103.422,1105_20250901
2025-09-07 19:20:00,False,1.50538,1.79354,103.41,1105_20250907
2025-09-07 19:30:00,False,5.64516,1.89865,103.439,1105_20250907
2025-09-07 19:35:00,False,14.3011,1.87763,103.503,1105_20250907
2025-09-07 19:40:00,False,23.3333,1.71997,103.526,1105_20250907
2025-09-01 19:40:00,False,398.172,1.68844,103.823,1106_20250901
2025-09-07 19:20:00,False,1.12903,1.79354,103.369,1106_20250907
2025-09-07 19:30:00,False,0.752688,1.77252,103.392,1106_20250907
2025-09-07 19:35:00,False,2.63441,1.69895,103.526,1106_20250907
2025-09-07 19:40:00,False,0.752688,1.54129,103.631,1106_20250907
2025-09-07 19:50:00,False,1.50538,1.38363,103.782,1106_20250907
2025-09-01 19:40:00,False,2.63441,1.26802,104.311,1107_20250901
2025-09-07 19:20:00,False,10.5376,1.82507,103.282,1107_20250907
2025-09-07 19:30:00,False,6.39785,1.7515,103.294,1107_20250907
2025-09-07 19:35:00,False,6.77419,1.73048,103.334,1107_20250907
2025-09-07 19:40:00,False,10.1613,1.70946,103.311,1107_20250907
2025-09-07 19:50:00,False,6.02151,1.67793,103.294,1107_20250907
2025-09-07 19:55:00,False,0.752688,1.64639,103.288,1107_20250907
2025-09-01 19:40:00,False,9.4086,1.1524,103.759,1108_20250901
2025-09-01 19:45:00,False,3.01075,1.17342,103.73,1108_20250901
2025-09-01 19:50:00,False,0.752688,1.0473,103.741,1108_20250901
2025-09-07 19:20:00,False,0.752688,1.78303,103.788,1108_20250907
2025-09-07 19:30:00,False,0.752688,1.7515,103.794,1108_20250907
2025-09-07 19:35:00,False,1.12903,1.66742,103.817,1108_20250907
2025-09-07 19:40:00,False,3.01075,1.54129,103.799,1108_20250907
2025-09-07 19:45:00,False,0.752688,1.64639,103.776,1108_20250907
2025-09-07 19:50:00,False,5.26882,1.57282,103.794,1108_20250907
2025-09-07 19:55:00,False,0.752688,1.50976,103.712,1108_20250907
2025-09-01 19:40:00,False,1255.86,1.44669,104.108,1109_20250901
2025-09-07 19:20:00,False,7.15054,1.86712,103.329,1109_20250907
2025-09-07 19:30:00,False,4.89247,1.66742,103.311,1109_20250907
2025-09-07 19:40:00,False,5.26882,1.39414,103.34,1109_20250907
2025-09-07 19:45:00,False,4.13978,1.31006,103.363,1109_20250907
2025-09-07 19:50:00,False,2.25806,1.20495,103.392,1109_20250907
2025-09-07 19:55:00,False,1.50538,1.23648,103.375,1109_20250907
2025-08-02 14:55:00,False,75.6452,0.858106,103.84,111_20250802
2025-08-03 18:55:00,False,2.63441,1.17342,103.956,111_20250803
2025-08-04 15:40:00,False,0.752688,0.73198,103.451,111_20250804
2025-08-05 08:55:00,False,509.194,1.74099,103.294,111_20250805
2025-08-10 21:50:00,False,207.742,0.868617,103.689,111_20250810
2025-08-10 22:00:00,False,196.075,0.837085,103.66,111_20250810
2025-08-11 16:15:00,False,263.441,1.61486,103.84,111_20250811
2025-08-13 09:35:00,False,250.269,1.82507,104.003,111_20250813
2025-08-15 14:25:00,False,217.527,1.69895,103.858,111_20250815
2025-08-18 04:05:00,False,1.50538,1.64639,104.096,111_20250817
2025-08-18 04:15:00,False,12.4194,1.67793,104.061,111_20250817
2025-08-18 20:35:00,False,4.51613,1.49925,104.241,111_20250818
2025-08-19 22:30:00,False,12.043,1.02627,103.201,111_20250819
2025-08-23 15:20:00,True,15.4301,1.53078,104.009,111_20250823
2025-08-23 15:25:00,True,3.01075,1.52027,103.997,111_20250823
2025-08-23 15:30:00,True,0.752688,1.38363,103.991,111_20250823
2025-08-23 15:35:00,True,4.13978,1.17342,104.015,111_20250823
2025-08-23 15:45:00,True,3.3871,0.847596,104.09,111_20250823
2025-08-24 15:40:00,False,0.752688,1.97222,103.672,111_20250824
2025-08-24 15:45:00,False,1.12903,1.96171,103.596,111_20250824
2025-08-24 15:50:00,False,2.25806,1.87763,103.613,111_20250824
2025-08-24 15:55:00,False,1.50538,1.87763,103.637,111_20250824
2025-08-24 16:00:00,False,1.12903,1.82507,103.602,111_20250824
2025-08-24 16:05:00,False,7.15054,1.74099,103.66,111_20250824
2025-08-24 16:10:00,False,9.78495,1.7515,103.637,111_20250824
2025-08-28 23:10:00,False,1.12903,1.13138,104.282,111_20250828
2025-08-30 10:35:00,False,31.2366,1.74099,104.282,111_20250830
2025-08-30 10:40:00,False,36.129,1.71997,104.363,111_20250830
2025-09-01 15:50:00,False,2.25806,0.973722,103.701,111_20250901
2025-09-01 15:55:00,False,1.50538,1.01576,103.695,111_20250901
2025-09-01 16:05:00,False,0.752688,1.19444,103.677,111_20250901
2025-09-01 16:10:00,False,4.51613,1.31006,103.654,111_20250901
2025-09-02 15:50:00,False,9.4086,1.53078,104.195,111_20250902
2025-09-04 18:15:00,False,73.0107,0.868617,104.003,111_20250904
2025-09-05 17:05:00,False,0.752688,0.900148,103.346,111_20250905
2025-09-05 17:10:00,False,1.50538,0.879127,103.433,111_20250905
2025-09-07 14:25:00,False,0.752688,1.74099,103.352,111_20250907
2025-09-07 14:30:00,False,1.88172,1.81456,103.34,111_20250907
2025-09-09 18:00:00,False,7.15054,1.83558,103.584,111_20250909
2025-09-09 18:05:00,False,5.64516,1.83558,103.59,111_20250909
2025-09-09 18:10:00,False,3.3871,1.84609,103.584,111_20250909
2025-09-09 18:15:00,False,1.12903,1.77252,103.596,111_20250909
2025-09-11 20:50:00,False,2.25806,1.71997,103.631,111_20250911
2025-09-11 20:55:00,False,6.02151,1.83558,103.666,111_20250911
2025-09-11 21:05:00,False,14.6774,1.94069,103.829,111_20250911
2025-09-11 21:10:00,False,9.03226,1.9512,103.922,111_20250911
2025-09-13 16:55:00,False,1.12903,1.07883,104.387,111_20250913
2025-09-15 17:50:00,False,34.6237,1.38363,104.044,111_20250915
2025-09-17 12:00:00,False,0.752688,1.88814,103.799,111_20250917
2025-09-19 23:15:00,False,86.9355,0.774022,103.387,111_20250919
2025-09-28 19:50:00,False,4.13978,1.74099,104.084,111_20250928
2025-09-28 19:55:00,False,6.02151,1.74099,104.09,111_20250928
2025-09-28 20:00:00,False,13.172,1.74099,104.113,111_20250928
2025-10-01 22:25:00,False,40.2688,0.921169,104.334,111_20251001
2025-10-03 05:50:00,False,8.27957,0.826574,103.555,111_20251002
2025-10-03 05:55:00,False,7.90323,0.868617,103.544,111_20251002
2025-10-03 17:15:00,False,57.5806,1.69895,103.829,111_20251003
2025-10-04 10:45:00,False,1.88172,0.900148,103.939,111_20251004
